frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp,expected_game_time,expected_period,expected_play_clock,matched_game_time,matched_period,matched_play_clock
193,data/frames/game_6/frame_000193.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
194,data/frames/game_6/frame_000194.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
195,data/frames/game_6/frame_000195.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
196,data/frames/game_6/frame_000196.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
197,data/frames/game_6/frame_000197.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
198,data/frames/game_6/frame_000198.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
199,data/frames/game_6/frame_000199.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
200,data/frames/game_6/frame_000200.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
201,data/frames/game_6/frame_000201.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
202,data/frames/game_6/frame_000202.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
203,data/frames/game_6/frame_000203.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
204,data/frames/game_6/frame_000204.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
205,data/frames/game_6/frame_000205.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
206,data/frames/game_6/frame_000206.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
207,data/frames/game_6/frame_000207.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
208,data/frames/game_6/frame_000208.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
209,data/frames/game_6/frame_000209.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
210,data/frames/game_6/frame_000210.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
211,data/frames/game_6/frame_000211.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
212,data/frames/game_6/frame_000212.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
213,data/frames/game_6/frame_000213.jpg,,2ND,9.0,False,False,False,,2ND,9.0,0.0,,45:30.8,,2ND,9.0,False,False,False
214,data/frames/game_6/frame_000214.jpg,,2ND,9.0,False,False,False,,2ND,9.0,0.0,,45:30.8,,2ND,9.0,False,False,False
215,data/frames/game_6/frame_000215.jpg,,2ND,8.0,False,False,False,,2ND,8.0,0.0,,45:30.8,,2ND,8.0,False,False,False
216,data/frames/game_6/frame_000216.jpg,,2ND,8.0,False,False,False,,2ND,8.0,0.0,,45:30.8,,2ND,8.0,False,False,False
217,data/frames/game_6/frame_000217.jpg,,2ND,40.0,False,False,False,,2ND,40.0,0.0,,45:30.8,,2ND,40.0,False,False,False
218,data/frames/game_6/frame_000218.jpg,14:55,2ND,40.0,True,False,False,,2ND,40.0,0.7,forward_extrapolation,45:30.8,14:55,2ND,40.0,True,False,False
219,data/frames/game_6/frame_000219.jpg,14:54,2ND,40.0,True,False,False,,2ND,40.0,0.7,forward_extrapolation,45:30.8,14:54,2ND,40.0,True,False,False
220,data/frames/game_6/frame_000220.jpg,14:54,2ND,40.0,True,False,False,,2ND,40.0,0.7,forward_extrapolation,45:30.8,14:54,2ND,40.0,True,False,False
221,data/frames/game_6/frame_000221.jpg,14:53,2ND,40.0,True,False,False,,2ND,40.0,0.7,forward_extrapolation,45:30.8,14:53,2ND,40.0,True,False,False
222,data/frames/game_6/frame_000222.jpg,14:53,2ND,40.0,True,False,False,,2ND,40.0,0.7,forward_extrapolation,45:30.8,14:53,2ND,40.0,True,False,False
223,data/frames/game_6/frame_000223.jpg,14:52,2ND,40.0,False,False,False,14:52,2ND,40.0,0.0,,45:30.8,14:52,2ND,40.0,False,False,False
224,data/frames/game_6/frame_000224.jpg,14:51,2ND,40.0,True,False,False,,2ND,40.0,0.9,linear_interpolation,45:30.8,14:52,2ND,40.0,False,False,False
225,data/frames/game_6/frame_000225.jpg,14:51,2ND,40.0,False,False,False,14:51,2ND,40.0,0.0,,45:30.8,14:51,2ND,40.0,False,False,False
226,data/frames/game_6/frame_000226.jpg,14:50,2ND,40.0,True,False,False,,2ND,40.0,0.9,linear_interpolation,45:30.8,14:51,2ND,40.0,False,False,False
227,data/frames/game_6/frame_000227.jpg,14:50,2ND,25.0,True,False,False,,2ND,25.0,0.9,linear_interpolation,45:30.8,14:50,2ND,25.0,True,False,False
228,data/frames/game_6/frame_000228.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
229,data/frames/game_6/frame_000229.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
230,data/frames/game_6/frame_000230.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
231,data/frames/game_6/frame_000231.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
232,data/frames/game_6/frame_000232.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
233,data/frames/game_6/frame_000233.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
234,data/frames/game_6/frame_000234.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
235,data/frames/game_6/frame_000235.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
236,data/frames/game_6/frame_000236.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
237,data/frames/game_6/frame_000237.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
238,data/frames/game_6/frame_000238.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
239,data/frames/game_6/frame_000239.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
240,data/frames/game_6/frame_000240.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
241,data/frames/game_6/frame_000241.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
242,data/frames/game_6/frame_000242.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
243,data/frames/game_6/frame_000243.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
244,data/frames/game_6/frame_000244.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
245,data/frames/game_6/frame_000245.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
246,data/frames/game_6/frame_000246.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
247,data/frames/game_6/frame_000247.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
248,data/frames/game_6/frame_000248.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
249,data/frames/game_6/frame_000249.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
250,data/frames/game_6/frame_000250.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
251,data/frames/game_6/frame_000251.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
252,data/frames/game_6/frame_000252.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
253,data/frames/game_6/frame_000253.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
254,data/frames/game_6/frame_000254.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
255,data/frames/game_6/frame_000255.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
256,data/frames/game_6/frame_000256.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
257,data/frames/game_6/frame_000257.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
258,data/frames/game_6/frame_000258.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
259,data/frames/game_6/frame_000259.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
260,data/frames/game_6/frame_000260.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
261,data/frames/game_6/frame_000261.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
262,data/frames/game_6/frame_000262.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
263,data/frames/game_6/frame_000263.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
264,data/frames/game_6/frame_000264.jpg,14:50,2ND,25.0,False,False,False,14:50,2ND,25.0,0.0,,45:30.8,14:50,2ND,25.0,False,False,False
265,data/frames/game_6/frame_000265.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
266,data/frames/game_6/frame_000266.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
267,data/frames/game_6/frame_000267.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
268,data/frames/game_6/frame_000268.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
269,data/frames/game_6/frame_000269.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
270,data/frames/game_6/frame_000270.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
271,data/frames/game_6/frame_000271.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
272,data/frames/game_6/frame_000272.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
273,data/frames/game_6/frame_000273.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
274,data/frames/game_6/frame_000274.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
275,data/frames/game_6/frame_000275.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
276,data/frames/game_6/frame_000276.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
277,data/frames/game_6/frame_000277.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
278,data/frames/game_6/frame_000278.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
279,data/frames/game_6/frame_000279.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
280,data/frames/game_6/frame_000280.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
281,data/frames/game_6/frame_000281.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
282,data/frames/game_6/frame_000282.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
283,data/frames/game_6/frame_000283.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
284,data/frames/game_6/frame_000284.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
285,data/frames/game_6/frame_000285.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
286,data/frames/game_6/frame_000286.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
287,data/frames/game_6/frame_000287.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
288,data/frames/game_6/frame_000288.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
289,data/frames/game_6/frame_000289.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
290,data/frames/game_6/frame_000290.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
291,data/frames/game_6/frame_000291.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
292,data/frames/game_6/frame_000292.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
293,data/frames/game_6/frame_000293.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
294,data/frames/game_6/frame_000294.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
295,data/frames/game_6/frame_000295.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
296,data/frames/game_6/frame_000296.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
297,data/frames/game_6/frame_000297.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
298,data/frames/game_6/frame_000298.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
299,data/frames/game_6/frame_000299.jpg,14:47,2ND,23.0,False,False,False,14:47,2ND,23.0,0.0,,45:30.8,14:47,2ND,23.0,False,False,False
300,data/frames/game_6/frame_000300.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
301,data/frames/game_6/frame_000301.jpg,14:46,2ND,22.0,True,False,False,,2ND,22.0,0.7,forward_extrapolation,45:30.8,14:46,2ND,22.0,True,False,False
302,data/frames/game_6/frame_000302.jpg,14:46,2ND,21.0,True,False,False,,2ND,21.0,0.7,forward_extrapolation,45:30.8,14:45,2ND,21.0,False,False,False
303,data/frames/game_6/frame_000303.jpg,14:45,2ND,21.0,True,False,False,,2ND,21.0,0.7,forward_extrapolation,45:30.8,14:45,2ND,21.0,True,False,False
304,data/frames/game_6/frame_000304.jpg,14:45,2ND,20.0,True,False,False,,2ND,20.0,0.7,forward_extrapolation,45:30.8,14:44,2ND,20.0,False,False,False
305,data/frames/game_6/frame_000305.jpg,14:44,2ND,20.0,False,False,False,14:44,2ND,20.0,0.0,,45:30.8,14:44,2ND,20.0,False,False,False
306,data/frames/game_6/frame_000306.jpg,14:43,2ND,19.0,False,False,False,14:43,2ND,19.0,0.0,,45:30.8,14:43,2ND,19.0,False,False,False
307,data/frames/game_6/frame_000307.jpg,14:43,2ND,19.0,False,False,False,14:43,2ND,19.0,0.0,,45:30.8,14:43,2ND,19.0,False,False,False
308,data/frames/game_6/frame_000308.jpg,14:42,2ND,18.0,False,False,False,14:42,2ND,18.0,0.0,,45:30.8,14:42,2ND,18.0,False,False,False
309,data/frames/game_6/frame_000309.jpg,14:42,2ND,18.0,False,False,False,14:42,2ND,18.0,0.0,,45:30.8,14:42,2ND,18.0,False,False,False
310,data/frames/game_6/frame_000310.jpg,14:41,2ND,17.0,False,False,False,14:41,2ND,17.0,0.0,,45:30.8,14:41,2ND,17.0,False,False,False
311,data/frames/game_6/frame_000311.jpg,14:41,2ND,17.0,False,False,False,14:41,2ND,17.0,0.0,,45:30.8,14:41,2ND,17.0,False,False,False
312,data/frames/game_6/frame_000312.jpg,14:40,2ND,16.0,False,False,False,14:40,2ND,16.0,0.0,,45:30.8,14:40,2ND,16.0,False,False,False
313,data/frames/game_6/frame_000313.jpg,14:40,2ND,16.0,False,False,False,14:40,2ND,16.0,0.0,,45:30.8,14:40,2ND,16.0,False,False,False
314,data/frames/game_6/frame_000314.jpg,14:39,2ND,15.0,False,False,False,14:39,2ND,15.0,0.0,,45:30.8,14:39,2ND,15.0,False,False,False
315,data/frames/game_6/frame_000315.jpg,14:39,2ND,15.0,False,False,False,14:39,2ND,15.0,0.0,,45:30.8,14:39,2ND,15.0,False,False,False
316,data/frames/game_6/frame_000316.jpg,14:38,2ND,14.0,False,False,False,14:38,2ND,14.0,0.0,,45:30.8,14:38,2ND,14.0,False,False,False
317,data/frames/game_6/frame_000317.jpg,14:38,2ND,14.0,False,False,False,14:38,2ND,14.0,0.0,,45:30.8,14:38,2ND,14.0,False,False,False
318,data/frames/game_6/frame_000318.jpg,14:37,2ND,13.0,False,False,False,14:37,2ND,13.0,0.0,,45:30.8,14:37,2ND,13.0,False,False,False
319,data/frames/game_6/frame_000319.jpg,14:37,2ND,13.0,False,False,False,14:37,2ND,13.0,0.0,,45:30.8,14:37,2ND,13.0,False,False,False
320,data/frames/game_6/frame_000320.jpg,14:36,2ND,40.0,False,False,False,14:36,2ND,40.0,0.0,,45:30.8,14:36,2ND,40.0,False,False,False
321,data/frames/game_6/frame_000321.jpg,14:36,2ND,40.0,False,False,False,14:36,2ND,40.0,0.0,,45:30.8,14:36,2ND,40.0,False,False,False
322,data/frames/game_6/frame_000322.jpg,14:35,2ND,40.0,False,False,False,14:35,2ND,40.0,0.0,,45:30.8,14:35,2ND,40.0,False,False,False
323,data/frames/game_6/frame_000323.jpg,14:35,2ND,40.0,False,False,False,14:35,2ND,40.0,0.0,,45:30.8,14:35,2ND,40.0,False,False,False
324,data/frames/game_6/frame_000324.jpg,14:34,2ND,40.0,False,False,False,14:34,2ND,40.0,0.0,,45:30.8,14:34,2ND,40.0,False,False,False
325,data/frames/game_6/frame_000325.jpg,14:34,2ND,40.0,False,False,False,14:34,2ND,40.0,0.0,,45:30.8,14:34,2ND,40.0,False,False,False
326,data/frames/game_6/frame_000326.jpg,14:33,2ND,40.0,False,False,False,14:33,2ND,40.0,0.0,,45:30.8,14:33,2ND,40.0,False,False,False
327,data/frames/game_6/frame_000327.jpg,14:33,2ND,40.0,False,False,False,14:33,2ND,40.0,0.0,,45:30.8,14:33,2ND,40.0,False,False,False
328,data/frames/game_6/frame_000328.jpg,14:32,2ND,40.0,False,False,False,14:32,2ND,40.0,0.0,,45:30.8,14:32,2ND,40.0,False,False,False
329,data/frames/game_6/frame_000329.jpg,14:32,2ND,40.0,False,False,False,14:32,2ND,40.0,0.0,,45:30.8,14:32,2ND,40.0,False,False,False
330,data/frames/game_6/frame_000330.jpg,14:31,2ND,40.0,False,False,False,14:31,2ND,40.0,0.0,,45:30.8,14:31,2ND,40.0,False,False,False
331,data/frames/game_6/frame_000331.jpg,14:31,2ND,40.0,False,False,False,14:31,2ND,40.0,0.0,,45:30.8,14:31,2ND,40.0,False,False,False
332,data/frames/game_6/frame_000332.jpg,14:30,2ND,40.0,False,False,False,14:30,2ND,40.0,0.0,,45:30.8,14:30,2ND,40.0,False,False,False
333,data/frames/game_6/frame_000333.jpg,14:30,2ND,40.0,False,False,False,14:30,2ND,40.0,0.0,,45:30.8,14:30,2ND,40.0,False,False,False
334,data/frames/game_6/frame_000334.jpg,14:29,2ND,40.0,False,False,False,14:29,2ND,40.0,0.0,,45:30.8,14:29,2ND,40.0,False,False,False
335,data/frames/game_6/frame_000335.jpg,14:29,2ND,40.0,False,False,False,14:29,2ND,40.0,0.0,,45:30.8,14:29,2ND,40.0,False,False,False
336,data/frames/game_6/frame_000336.jpg,14:28,2ND,39.0,False,False,False,14:28,2ND,39.0,0.0,,45:30.8,14:28,2ND,39.0,False,False,False
337,data/frames/game_6/frame_000337.jpg,14:28,2ND,39.0,False,False,False,14:28,2ND,39.0,0.0,,45:30.8,14:28,2ND,39.0,False,False,False
338,data/frames/game_6/frame_000338.jpg,14:27,2ND,38.0,False,False,False,14:27,2ND,38.0,0.0,,45:30.8,14:27,2ND,38.0,False,False,False
339,data/frames/game_6/frame_000339.jpg,14:27,2ND,38.0,False,False,False,14:27,2ND,38.0,0.0,,45:30.8,14:27,2ND,38.0,False,False,False
340,data/frames/game_6/frame_000340.jpg,14:26,2ND,37.0,False,False,False,14:26,2ND,37.0,0.0,,45:30.8,14:26,2ND,37.0,False,False,False
341,data/frames/game_6/frame_000341.jpg,14:26,2ND,37.0,False,False,False,14:26,2ND,37.0,0.0,,45:30.8,14:26,2ND,37.0,False,False,False
342,data/frames/game_6/frame_000342.jpg,14:25,2ND,36.0,False,False,False,14:25,2ND,36.0,0.0,,45:30.8,14:25,2ND,36.0,False,False,False
343,data/frames/game_6/frame_000343.jpg,14:25,2ND,36.0,False,False,False,14:25,2ND,36.0,0.0,,45:30.8,14:25,2ND,36.0,False,False,False
344,data/frames/game_6/frame_000344.jpg,14:24,2ND,35.0,False,False,False,14:24,2ND,35.0,0.0,,45:30.8,14:24,2ND,35.0,False,False,False
345,data/frames/game_6/frame_000345.jpg,14:24,2ND,35.0,False,False,False,14:24,2ND,35.0,0.0,,45:30.8,14:24,2ND,35.0,False,False,False
346,data/frames/game_6/frame_000346.jpg,14:23,2ND,34.0,False,False,False,14:23,2ND,34.0,0.0,,45:30.8,14:23,2ND,34.0,False,False,False
347,data/frames/game_6/frame_000347.jpg,14:23,2ND,34.0,False,False,False,14:23,2ND,34.0,0.0,,45:30.8,14:23,2ND,34.0,False,False,False
348,data/frames/game_6/frame_000348.jpg,14:22,2ND,33.0,False,False,False,14:22,2ND,33.0,0.0,,45:30.8,14:22,2ND,33.0,False,False,False
349,data/frames/game_6/frame_000349.jpg,14:22,2ND,33.0,False,False,False,14:22,2ND,33.0,0.0,,45:30.8,14:22,2ND,33.0,False,False,False
350,data/frames/game_6/frame_000350.jpg,14:21,2ND,32.0,False,False,False,14:21,2ND,32.0,0.0,,45:30.8,14:21,2ND,32.0,False,False,False
351,data/frames/game_6/frame_000351.jpg,14:21,2ND,32.0,False,False,False,14:21,2ND,32.0,0.0,,45:30.8,14:21,2ND,32.0,False,False,False
352,data/frames/game_6/frame_000352.jpg,14:20,2ND,31.0,False,False,False,14:20,2ND,31.0,0.0,,45:30.8,14:20,2ND,31.0,False,False,False
353,data/frames/game_6/frame_000353.jpg,14:20,2ND,31.0,False,False,False,14:20,2ND,31.0,0.0,,45:30.8,14:20,2ND,31.0,False,False,False
354,data/frames/game_6/frame_000354.jpg,14:19,2ND,30.0,False,False,False,14:19,2ND,30.0,0.0,,45:30.8,14:19,2ND,30.0,False,False,False
355,data/frames/game_6/frame_000355.jpg,14:19,2ND,30.0,False,False,False,14:19,2ND,30.0,0.0,,45:30.8,14:19,2ND,30.0,False,False,False
356,data/frames/game_6/frame_000356.jpg,14:18,2ND,29.0,False,False,False,14:18,2ND,29.0,0.0,,45:30.8,14:18,2ND,29.0,False,False,False
357,data/frames/game_6/frame_000357.jpg,14:18,2ND,29.0,False,False,False,14:18,2ND,29.0,0.0,,45:30.8,14:18,2ND,29.0,False,False,False
358,data/frames/game_6/frame_000358.jpg,14:17,2ND,28.0,False,False,False,14:17,2ND,28.0,0.0,,45:30.8,14:17,2ND,28.0,False,False,False
